Normalized_Nitrogen,Normalized_phosphorus,Normalized_potassium,Normalized_temperature,Normalized_humidity,Normalized_pH,Normalized_rainfall,label
0.028571429,0.137931034,0.12195122,0.662447104,0.479492284,0.57015955,0.334885419,mango
0.257142857,0.172413793,0.16097561,0.640723845,0.533398537,0.558483546,0.333650266,mango
0.214285714,0.117241379,0.151219512,0.714468956,0.545094822,0.684889258,0.316953091,mango
0.2,0.255172414,0.136585366,0.73574668,0.505347484,0.613770902,0.330363424,mango
0.271428571,0.103448276,0.146341463,0.662124687,0.4814847,0.510866437,0.324937311,mango
0.085714286,0.255172414,0.146341463,0.712019292,0.474205592,0.457616957,0.302405591,mango
0.271428571,0.131034483,0.151219512,0.795371473,0.490975399,0.589337256,0.303624703,mango
0.057142857,0.227586207,0.141463415,0.686444617,0.494951013,0.64844836,0.307551865,mango
0.107142857,0.186206897,0.136585366,0.773980707,0.461370212,0.453697259,0.304211756,mango
0.242857143,0.110344828,0.12195122,0.688533217,0.509696407,0.614719643,0.308467534,mango
0.078571429,0.248275862,0.151219512,0.639274633,0.517890433,0.651775542,0.335806986,mango
0.235714286,0.2,0.165853659,0.719155943,0.492262111,0.687762146,0.311486344,mango
0.085714286,0.213793103,0.126829268,0.81940177,0.519513168,0.543052471,0.335664617,mango
0.085714286,0.234482759,0.136585366,0.763847204,0.450305233,0.617535298,0.330975122,mango
0.035714286,0.110344828,0.151219512,0.823357594,0.487056035,0.458545224,0.328263698,mango
0.007142857,0.206896552,0.141463415,0.648723874,0.514051797,0.647623435,0.307048456,mango
0.114285714,0.24137931,0.151219512,0.739007627,0.502027852,0.535161276,0.32152612,mango
0.25,0.124137931,0.126829268,0.732559724,0.508580289,0.531388084,0.326190321,mango
0.028571429,0.275862069,0.126829268,0.631534742,0.485779645,0.676394589,0.321022682,mango
0.064285714,0.2,0.165853659,0.67279649,0.458957632,0.576484155,0.337662219,mango
0.014285714,0.262068966,0.16097561,0.741536622,0.532424718,0.472204653,0.302171429,mango
0.185714286,0.220689655,0.156097561,0.707827538,0.499386875,0.685467912,0.301917361,mango
0.242857143,0.262068966,0.151219512,0.810013945,0.45589361,0.649621159,0.326285609,mango
0.035714286,0.220689655,0.16097561,0.74008607,0.525992081,0.588093634,0.312724936,mango
0.221428571,0.2,0.126829268,0.646214485,0.474137819,0.505694883,0.327466139,mango
0.242857143,0.234482759,0.170731707,0.624476836,0.471766289,0.646467208,0.319058012,mango
0.257142857,0.131034483,0.156097561,0.620648064,0.507179999,0.497524418,0.309392946,mango
0.05,0.117241379,0.126829268,0.798898116,0.487649699,0.645643468,0.306908879,mango
0.271428571,0.103448276,0.131707317,0.772659187,0.485126665,0.68220695,0.30903122,mango
0.035714286,0.131034483,0.12195122,0.626234659,0.544493177,0.648341122,0.322474187,mango
0.264285714,0.248275862,0.126829268,0.753122669,0.526227749,0.468091958,0.316491098,mango
0.15,0.213793103,0.156097561,0.810202405,0.51435962,0.528886169,0.30243974,mango
0.264285714,0.248275862,0.131707317,0.630856657,0.479172739,0.594925052,0.302797752,mango
0.164285714,0.15862069,0.146341463,0.751483513,0.474641389,0.478634129,0.304433617,mango
0.257142857,0.179310345,0.126829268,0.69084379,0.510938485,0.685915232,0.318979136,mango
0.171428571,0.227586207,0.170731707,0.670028643,0.548325143,0.53777727,0.337481876,mango
0.185714286,0.124137931,0.146341463,0.734072405,0.510942001,0.637763119,0.3235468,mango
0.157142857,0.117241379,0.126829268,0.657077492,0.477274054,0.478549721,0.33374337,mango
0.078571429,0.234482759,0.156097561,0.667263266,0.494187876,0.687634041,0.326740095,mango
0.207142857,0.24137931,0.136585366,0.649040482,0.535487341,0.701293805,0.302795331,mango
0.157142857,0.193103448,0.126829268,0.633594768,0.454251512,0.498000777,0.310992377,mango
0.164285714,0.165517241,0.156097561,0.643880797,0.461772533,0.566740647,0.312508183,mango
0.007142857,0.24137931,0.165853659,0.705058073,0.467038309,0.631438426,0.308859709,mango
0.014285714,0.165517241,0.165853659,0.661563129,0.548174354,0.651506327,0.317400851,mango
0.278571429,0.255172414,0.12195122,0.763133928,0.456197022,0.69986742,0.329199482,mango
0.107142857,0.248275862,0.131707317,0.636263601,0.539786477,0.568058231,0.304834872,mango
0.021428571,0.124137931,0.151219512,0.724739077,0.482153633,0.643407692,0.305122673,mango
0.057142857,0.262068966,0.156097561,0.681194595,0.467457033,0.501436426,0.306156057,mango
0.235714286,0.213793103,0.165853659,0.717334965,0.50231978,0.545668407,0.300717215,mango
0.1,0.2,0.156097561,0.815932991,0.489793527,0.698787772,0.326632797,mango
0.128571429,0.137931034,0.126829268,0.725011829,0.51995368,0.547135452,0.30138067,mango
0.064285714,0.144827586,0.156097561,0.738843535,0.535706351,0.590846734,0.32134352,mango
0.142857143,0.206896552,0.131707317,0.636742854,0.516038052,0.478013128,0.321204963,mango
0.064285714,0.262068966,0.12195122,0.791876971,0.503494767,0.553386667,0.335966098,mango
0.185714286,0.165517241,0.165853659,0.716003642,0.522475688,0.685579135,0.300589698,mango
0.221428571,0.248275862,0.141463415,0.777021589,0.527312577,0.650275146,0.32643743,mango
0.1,0.124137931,0.170731707,0.711876212,0.470291053,0.482244881,0.306359233,mango
0.285714286,0.110344828,0.170731707,0.730239384,0.490333863,0.652651516,0.300086029,mango
0.2,0.186206897,0.165853659,0.743086178,0.507061255,0.656929498,0.318357061,mango
0,0.117241379,0.146341463,0.812235495,0.479809992,0.632015725,0.327541171,mango
0.007142857,0.2,0.141463415,0.625742595,0.493124077,0.609156579,0.31327687,mango
0.014285714,0.248275862,0.151219512,0.707542203,0.499686092,0.576916653,0.307392803,mango
0.085714286,0.186206897,0.126829268,0.66613615,0.45574364,0.535784923,0.322331083,mango
0.05,0.193103448,0.170731707,0.68736176,0.467924165,0.469961311,0.323677579,mango
0,0.248275862,0.126829268,0.781461682,0.512671515,0.513453414,0.322843139,mango
0.185714286,0.24137931,0.151219512,0.765788751,0.530694208,0.537444152,0.328412584,mango
0.192857143,0.144827586,0.146341463,0.810329693,0.524977441,0.509414748,0.305562634,mango
0.157142857,0.124137931,0.151219512,0.704389384,0.479466026,0.599493961,0.302736483,mango
0.2,0.15862069,0.136585366,0.687301124,0.501073976,0.571311584,0.321836209,mango
0.05,0.213793103,0.131707317,0.71730476,0.476018212,0.65667384,0.317100133,mango
0.207142857,0.234482759,0.126829268,0.775722214,0.544040185,0.631494334,0.299073707,mango
0.057142857,0.255172414,0.16097561,0.642878349,0.549740147,0.616820496,0.326412458,mango
0.278571429,0.110344828,0.131707317,0.813693222,0.529560151,0.496720641,0.306623706,mango
0.285714286,0.165517241,0.12195122,0.657255419,0.504494427,0.548058233,0.321190422,mango
0.135714286,0.262068966,0.126829268,0.720873819,0.487881034,0.455529027,0.312071907,mango
0.15,0.144827586,0.146341463,0.634181614,0.514252506,0.543921372,0.337526918,mango
0.157142857,0.124137931,0.16097561,0.696325512,0.524905173,0.666488464,0.314589119,mango
0.221428571,0.137931034,0.146341463,0.73674091,0.540233158,0.624805129,0.307769393,mango
0.128571429,0.179310345,0.151219512,0.746671907,0.477578187,0.545387582,0.305137584,mango
0.171428571,0.896551724,0.951219512,0.686810207,0.815563441,0.615223924,0.22483026,grapes
0.092857143,0.993103448,0.995121951,0.703553421,0.824410789,0.613204411,0.229037151,grapes
0.157142857,0.848275862,1,0.742882984,0.839002514,0.593486606,0.230236141,grapes
0.257142857,0.862068966,0.956097561,0.857819071,0.80674305,0.619547524,0.223870246,grapes
0.171428571,0.903448276,0.956097561,0.50446971,0.83758905,0.576990552,0.218865173,grapes
0.014285714,0.848275862,0.965853659,0.907797916,0.822256988,0.629388753,0.235795274,grapes
0.25,0.965517241,0.96097561,0.38409582,0.827674162,0.614608417,0.223616132,grapes
0.078571429,0.84137931,0.951219512,0.278002769,0.835832701,0.56840973,0.233223462,grapes
0.042857143,0.848275862,0.990243902,0.292081353,0.816397676,0.617036169,0.223668352,grapes
0.121428571,0.924137931,0.995121951,0.893881669,0.801984648,0.654206885,0.247470008,grapes
0.178571429,0.896551724,0.96097561,0.909153439,0.827009199,0.55911234,0.250921212,grapes
0.192857143,1,1,0.216779719,0.823082689,0.583813746,0.221153638,grapes
0.064285714,0.84137931,0.980487805,0.677439076,0.809340092,0.560668296,0.22797478,grapes
0.114285714,0.95862069,0.990243902,0.408193172,0.809756072,0.631664157,0.220550193,grapes
0.228571429,0.972413793,0.995121951,0.202073858,0.829125608,0.55728182,0.225200102,grapes
0.157142857,0.951724138,0.951219512,0.637311025,0.835295853,0.624875694,0.244603441,grapes
0.221428571,0.993103448,0.985365854,0.252339557,0.805701717,0.590895506,0.228562462,grapes
0.021428571,0.937931034,1,0.402658205,0.80862718,0.637615847,0.239169752,grapes
0.2,0.84137931,0.96097561,0.455487493,0.827486584,0.589483814,0.233328459,grapes
0.028571429,0.937931034,0.995121951,0.685443391,0.817919554,0.59374839,0.219462658,grapes
0.278571429,1,0.980487805,0.841004107,0.806039248,0.581333421,0.241969064,grapes
0.271428571,0.910344828,0.96097561,0.467560811,0.815566285,0.596985153,0.224178169,grapes
0.257142857,0.917241379,0.965853659,0.584295613,0.839987381,0.626933905,0.231688066,grapes
0.178571429,0.834482759,0.980487805,0.698500412,0.827327469,0.563078949,0.234733321,grapes
0.107142857,0.862068966,0.970731707,0.421906969,0.805708581,0.560561581,0.233645899,grapes
0.171428571,0.965517241,1,0.276746111,0.836091373,0.597078428,0.229997691,grapes
0.092857143,0.910344828,0.990243902,0.540375246,0.824983186,0.646518135,0.245307452,grapes
0.035714286,0.868965517,0.96097561,0.293070641,0.812234814,0.645942833,0.224760087,grapes
0.214285714,0.827586207,0.975609756,0.87144975,0.822622023,0.62756388,0.220061161,grapes
0.164285714,0.979310345,0.96097561,0.894450301,0.820529977,0.603977732,0.232139958,grapes
0.185714286,0.931034483,0.990243902,0.773516885,0.811778526,0.572224529,0.249650149,grapes
0.05,0.868965517,0.990243902,0.383785438,0.820182173,0.569913259,0.245468594,grapes
0.228571429,0.95862069,0.965853659,0.821812769,0.826834895,0.639972683,0.22286791,grapes
0.064285714,0.972413793,0.985365854,0.481104023,0.81194031,0.615947584,0.222348809,grapes
0.142857143,0.979310345,0.956097561,0.249539472,0.800308959,0.624815694,0.230085011,grapes
0.228571429,0.889655172,0.980487805,0.374638469,0.830197593,0.652993152,0.239672531,grapes
0.021428571,0.924137931,0.970731707,0.46441841,0.813370957,0.585518294,0.238029503,grapes
0.271428571,0.951724138,0.995121951,0.574946831,0.832695643,0.636680634,0.244541278,grapes
0.1,0.903448276,0.965853659,0.766198987,0.838826293,0.559913437,0.227498729,grapes
0.142857143,0.84137931,0.995121951,0.270120539,0.80877909,0.652975367,0.217944812,grapes
0.285714286,0.868965517,0.980487805,0.260169008,0.800455047,0.615694707,0.238420654,grapes
0.257142857,0.882758621,0.995121951,0.577793705,0.807016284,0.573300512,0.224539076,grapes
0.078571429,0.910344828,0.96097561,0.366120836,0.81254389,0.577178106,0.249202719,grapes
0,0.944827586,0.951219512,0.513695478,0.802006532,0.63708524,0.219042386,grapes
0.135714286,0.848275862,0.975609756,0.795889423,0.810501339,0.620730452,0.2200706,grapes
0.221428571,0.937931034,0.96097561,0.712309639,0.833552135,0.569071391,0.239248365,grapes
0.028571429,0.924137931,0.975609756,0.654332396,0.809709615,0.587841246,0.245653458,grapes
0.278571429,0.95862069,0.980487805,0.943015156,0.810325171,0.557617521,0.230067444,grapes
0.057142857,0.875862069,0.956097561,0.618829036,0.831860124,0.587141292,0.237662903,grapes
0.278571429,0.951724138,0.990243902,0.485246833,0.823459044,0.644124324,0.249960893,grapes
0.228571429,0.827586207,0.995121951,0.237662991,0.834603041,0.61790664,0.225722519,grapes
0.085714286,0.979310345,0.990243902,0.716914631,0.825790335,0.601187331,0.217748296,grapes
0.057142857,0.917241379,0.951219512,0.468605567,0.809906558,0.649825914,0.238806655,grapes
0.057142857,0.95862069,0.970731707,0.672447562,0.815547413,0.637782449,0.221511274,grapes
0.15,0.924137931,0.985365854,0.245515839,0.800358088,0.646739917,0.218710441,grapes
0.285714286,0.965517241,0.951219512,0.342949089,0.805143879,0.63355189,0.239932845,grapes
0.278571429,0.875862069,0.985365854,0.350875631,0.816869616,0.652008929,0.239821162,grapes
0.135714286,0.827586207,0.951219512,0.42905808,0.811357942,0.597029101,0.246376122,grapes
0.15,0.95862069,0.980487805,0.443366641,0.83376048,0.601967167,0.224916013,grapes
0.121428571,0.937931034,0.951219512,0.943488814,0.816253008,0.64315297,0.220733697,grapes
0.235714286,0.95862069,0.990243902,0.763406314,0.825252999,0.573048341,0.236739558,grapes
0.157142857,0.917241379,0.980487805,0.545384993,0.801366372,0.604221549,0.225328121,grapes
0.228571429,0.896551724,0.956097561,0.930959743,0.81264685,0.641459604,0.247957783,grapes
0.264285714,0.931034483,1,0.270808224,0.802972684,0.554692941,0.248198773,grapes
0.107142857,0.965517241,0.951219512,0.304176171,0.835570787,0.57366891,0.220391338,grapes
0.278571429,0.910344828,0.956097561,0.820388985,0.833407024,0.581634773,0.246783977,grapes
0.285714286,0.834482759,0.970731707,0.599457434,0.810535495,0.635684798,0.221259026,grapes
0.285714286,0.910344828,0.985365854,0.562685925,0.807215847,0.601082869,0.233474309,grapes
0.207142857,0.979310345,0.990243902,0.679380835,0.837301618,0.592968464,0.22268516,grapes
0.228571429,0.834482759,0.970731707,0.901444392,0.812682648,0.616986066,0.248127655,grapes
0.042857143,0.965517241,1,0.404473637,0.829440637,0.635433093,0.234013608,grapes
0.057142857,0.827586207,0.956097561,0.5510366,0.826789481,0.609321298,0.233850932,grapes
0.242857143,0.917241379,0.985365854,0.350634525,0.801116303,0.584272368,0.250607655,grapes
0.25,0.931034483,0.970731707,0.498555768,0.805640238,0.644253761,0.232436632,grapes
0.114285714,1,0.970731707,0.61627811,0.807830271,0.599286545,0.232145125,grapes
0.057142857,0.937931034,0.980487805,0.953762166,0.822360835,0.564590298,0.24851495,grapes
0.178571429,0.889655172,0.951219512,0.411825443,0.811918328,0.581501618,0.242401034,grapes
0.114285714,0.896551724,0.980487805,0.66674324,0.828059338,0.571952026,0.230607857,grapes
0.278571429,0.889655172,0.990243902,0.787380401,0.831990037,0.590230798,0.237908601,grapes
0.271428571,0.931034483,0.990243902,0.947008563,0.828128352,0.648647618,0.234194304,grapes
0.235714286,0.827586207,1,0.804148566,0.822838178,0.558709747,0.233504694,grapes
0.25,0.862068966,0.995121951,0.449890252,0.80166684,0.614764554,0.246835715,grapes
0.007142857,0.910344828,0.975609756,0.372715407,0.829577326,0.56574677,0.222985684,grapes
0.278571429,0.965517241,0.990243902,0.483544341,0.806486055,0.639136159,0.232039705,grapes
0.2,1,0.985365854,0.439783748,0.829193091,0.652668726,0.223844838,grapes
0.042857143,0.882758621,0.975609756,0.59445433,0.825931021,0.587689465,0.235523188,grapes
0.042857143,0.95862069,0.970731707,0.587831991,0.816360059,0.633209944,0.24822203,grapes
0.207142857,0.84137931,0.956097561,0.960462203,0.811706602,0.567516541,0.244736753,grapes
0.264285714,0.993103448,0.96097561,0.25620646,0.808230756,0.645747075,0.222207688,grapes
0.271428571,0.827586207,0.96097561,0.401685925,0.829620657,0.636503739,0.247088065,grapes
0.271428571,0.972413793,0.965853659,0.298979986,0.802975298,0.579462228,0.236991935,grapes
0.1,0.834482759,0.990243902,0.222652513,0.837628342,0.619892601,0.249410794,grapes
0.042857143,0.862068966,0.995121951,0.639261273,0.829476545,0.577099878,0.234193814,grapes
0.228571429,0.951724138,0.96097561,0.218328072,0.807457581,0.594732785,0.232586845,grapes
0.078571429,0.855172414,0.995121951,0.307492515,0.800808503,0.640270039,0.239149271,grapes
0.164285714,0.951724138,0.975609756,0.2255554,0.802408568,0.600435228,0.229193467,grapes
0.285714286,0.986206897,0.980487805,0.571775184,0.827432796,0.651907237,0.223406151,grapes
0.042857143,0.979310345,0.985365854,0.623623983,0.82960766,0.626520979,0.235882454,grapes
0.264285714,0.855172414,0.951219512,0.428313243,0.834946584,0.625049962,0.22305877,grapes
0.25,0.924137931,0.995121951,0.227814939,0.825663509,0.58793003,0.221088402,grapes
0.85,0.172413793,0.248780488,0.606136352,0.8093721,0.632487244,0.179720685,watermelon
0.85,0.131034483,0.268292683,0.576703328,0.834613403,0.686280718,0.157000915,watermelon
0.75,0.206896552,0.243902439,0.579261894,0.81790096,0.641785876,0.191055237,watermelon
0.814285714,0.055172414,0.243902439,0.566594964,0.883246676,0.662458747,0.194125945,watermelon
0.664285714,0.151724138,0.253658537,0.608748905,0.813403713,0.697803344,0.140257859,watermelon
0.571428571,0.179310345,0.268292683,0.561743569,0.890053998,0.618021437,0.164510219,watermelon
0.607142857,0.186206897,0.219512195,0.596933788,0.887446462,0.650934737,0.193584235,watermelon
0.607142857,0.151724138,0.258536585,0.594506035,0.89787036,0.689422141,0.199167221,watermelon
0.585714286,0.151724138,0.219512195,0.600414103,0.853641284,0.655474239,0.182883087,watermelon
0.842857143,0.089655172,0.263414634,0.558966109,0.898320179,0.607904309,0.147636723,watermelon
0.592857143,0.172413793,0.258536585,0.60656338,0.800612891,0.60972739,0.193354677,watermelon
0.614285714,0.103448276,0.229268293,0.550504597,0.841993246,0.646586807,0.180162385,watermelon
0.721428571,0.068965517,0.229268293,0.584817011,0.833339339,0.698231922,0.192836994,watermelon
0.85,0.062068966,0.243902439,0.612368786,0.839347992,0.629212824,0.136636828,watermelon
0.742857143,0.117241379,0.224390244,0.588731639,0.80244268,0.623045719,0.144324772,watermelon
0.678571429,0.082758621,0.248780488,0.589915365,0.841879545,0.672525969,0.148113124,watermelon
0.728571429,0.096551724,0.253658537,0.613499669,0.896643995,0.65532967,0.193397973,watermelon
0.778571429,0.144827586,0.268292683,0.570124347,0.897515047,0.681451039,0.192421629,watermelon
0.578571429,0.124137931,0.243902439,0.613788335,0.882447395,0.647179585,0.196941556,watermelon
0.735714286,0.117241379,0.248780488,0.574965308,0.800407167,0.625045945,0.1480659,watermelon
0.75,0.096551724,0.243902439,0.600219567,0.877042902,0.646098983,0.199812058,watermelon
0.692857143,0.055172414,0.253658537,0.570350157,0.869876626,0.62786156,0.165748058,watermelon
0.857142857,0.131034483,0.23902439,0.590594147,0.842835792,0.680665293,0.189081837,watermelon
0.678571429,0.110344828,0.268292683,0.578569618,0.875664181,0.665605177,0.13440009,watermelon
0.592857143,0.2,0.253658537,0.589896689,0.876089875,0.674849266,0.154244413,watermelon
0.592857143,0.062068966,0.219512195,0.591975865,0.891477932,0.608913385,0.156925756,watermelon
0.65,0.144827586,0.243902439,0.557183946,0.814550633,0.680620863,0.161847267,watermelon
0.828571429,0.034482759,0.263414634,0.581012665,0.810078137,0.669745979,0.191687653,watermelon
0.8,0.193103448,0.263414634,0.569219635,0.850686001,0.678205217,0.185207719,watermelon
0.628571429,0.2,0.248780488,0.565966283,0.889618032,0.613551495,0.162311663,watermelon
0.842857143,0.103448276,0.219512195,0.554428973,0.842210308,0.658072116,0.160809783,watermelon
0.657142857,0.144827586,0.234146341,0.59110779,0.820581239,0.641909281,0.18364689,watermelon
0.757142857,0.096551724,0.219512195,0.560272708,0.841791556,0.645893606,0.191813072,watermelon
0.707142857,0.034482759,0.229268293,0.55250183,0.848603224,0.66925275,0.171472015,watermelon
0.7,0.055172414,0.248780488,0.5994059,0.865382615,0.630023011,0.165563013,watermelon
0.771428571,0.151724138,0.224390244,0.599345015,0.867452387,0.616116003,0.178640246,watermelon
0.85,0.048275862,0.268292683,0.596185119,0.84653177,0.607082963,0.14871156,watermelon
0.835714286,0.186206897,0.234146341,0.607493888,0.824054717,0.687992509,0.181895062,watermelon
0.778571429,0.068965517,0.258536585,0.614060354,0.878433776,0.65945549,0.154280287,watermelon
0.571428571,0.110344828,0.224390244,0.583944344,0.814177272,0.698557891,0.162373783,watermelon
0.714285714,0.124137931,0.253658537,0.599932479,0.803972329,0.692099079,0.189172694,watermelon
0.65,0.048275862,0.258536585,0.575548411,0.892989081,0.649940351,0.145796358,watermelon
0.614285714,0.04137931,0.258536585,0.593474789,0.834871535,0.696707045,0.141032962,watermelon
0.764285714,0.034482759,0.253658537,0.610490252,0.900003604,0.692638421,0.192284474,watermelon
0.735714286,0.110344828,0.23902439,0.551048531,0.81655549,0.696089951,0.17333905,watermelon
0.721428571,0.137931034,0.234146341,0.565017489,0.827691121,0.624679481,0.191107566,watermelon
0.607142857,0.172413793,0.229268293,0.597918974,0.876566943,0.633655471,0.195878848,watermelon
0.6,0.048275862,0.248780488,0.613966885,0.876728309,0.644148005,0.186698544,watermelon
0.728571429,0.193103448,0.263414634,0.57598051,0.802897997,0.690698962,0.185876862,watermelon
0.7,0.172413793,0.253658537,0.578817483,0.831690068,0.626473011,0.165107682,watermelon
0.692857143,0.172413793,0.243902439,0.600338079,0.809159323,0.613362743,0.164407566,watermelon
0.642857143,0.110344828,0.219512195,0.570593086,0.806321185,0.633264484,0.169336452,watermelon
0.678571429,0.082758621,0.224390244,0.600260601,0.810247752,0.636412619,0.183059411,watermelon
0.585714286,0.15862069,0.23902439,0.613933258,0.872356766,0.691818927,0.173181138,watermelon
0.585714286,0.172413793,0.248780488,0.556681784,0.874899437,0.61138943,0.161148404,watermelon
0.785714286,0.193103448,0.224390244,0.556171208,0.880613702,0.654135513,0.17169228,watermelon
0.842857143,0.144827586,0.248780488,0.559352381,0.863546952,0.672243978,0.162722407,watermelon
0.857142857,0.137931034,0.219512195,0.587646765,0.887144979,0.615407416,0.181629175,watermelon
0.65,0.048275862,0.253658537,0.574190163,0.834774307,0.644690043,0.188905447,watermelon
0.578571429,0.04137931,0.268292683,0.569864362,0.858861534,0.615006217,0.173187882,watermelon
0.721428571,0.089655172,0.263414634,0.582226065,0.829298449,0.687359855,0.188710567,watermelon
0.721428571,0.117241379,0.268292683,0.558005924,0.871427031,0.649364939,0.149514543,watermelon
0.792857143,0.04137931,0.258536585,0.606588833,0.886074866,0.635476112,0.154286598,watermelon
0.764285714,0.068965517,0.23902439,0.591453676,0.890209478,0.679932577,0.151550412,watermelon
0.821428571,0.075862069,0.224390244,0.559030399,0.894127568,0.666643836,0.135053608,watermelon
0.6,0.172413793,0.253658537,0.558022415,0.812662072,0.616534218,0.148074025,watermelon
0.857142857,0.048275862,0.229268293,0.555181516,0.83051928,0.669733937,0.183432958,watermelon
0.65,0.082758621,0.224390244,0.564265786,0.855148771,0.638538944,0.161817303,watermelon
0.635714286,0.151724138,0.253658537,0.570040801,0.861234348,0.625792032,0.178008589,watermelon
0.807142857,0.131034483,0.224390244,0.581988668,0.811359317,0.632745856,0.165873494,watermelon
0.692857143,0.151724138,0.243902439,0.601259136,0.861614714,0.681412359,0.197544106,watermelon
0.835714286,0.206896552,0.243902439,0.570142186,0.87223534,0.678903325,0.156055928,watermelon
0.642857143,0.096551724,0.253658537,0.568909667,0.89220713,0.643361841,0.199890315,watermelon
0.742857143,0.15862069,0.229268293,0.617786508,0.867163962,0.681466747,0.143732944,watermelon
0.578571429,0.110344828,0.219512195,0.616005853,0.862698944,0.677142077,0.200160036,watermelon
0.628571429,0.034482759,0.229268293,0.592202972,0.866903887,0.670577114,0.137880273,watermelon
0.657142857,0.048275862,0.219512195,0.61146601,0.811562006,0.699001169,0.172529201,watermelon
0.578571429,0.124137931,0.243902439,0.60537832,0.809340086,0.654962394,0.160163651,watermelon
0.792857143,0.034482759,0.268292683,0.60178931,0.844400897,0.656326492,0.17010544,watermelon
0.771428571,0.15862069,0.248780488,0.614616134,0.838655961,0.614639643,0.134742198,watermelon
0.807142857,0.206896552,0.243902439,0.5962079,0.840014654,0.631849677,0.146962449,watermelon
0.592857143,0.068965517,0.258536585,0.570799494,0.850234298,0.623561705,0.163312494,watermelon
0.721428571,0.075862069,0.248780488,0.584020228,0.842586701,0.683641003,0.148067005,watermelon
0.814285714,0.144827586,0.268292683,0.582565624,0.879551687,0.651504476,0.192642945,watermelon
0.707142857,0.04137931,0.219512195,0.598181935,0.865664797,0.604018183,0.136361492,watermelon
0.657142857,0.137931034,0.268292683,0.574801737,0.875426243,0.663083133,0.198503398,watermelon
0.657142857,0.048275862,0.234146341,0.601600722,0.866481962,0.700195783,0.182165952,watermelon
0.65,0.165517241,0.268292683,0.601495623,0.831070042,0.629997912,0.156646434,watermelon
0.785714286,0.144827586,0.263414634,0.612171913,0.878402182,0.679162138,0.158977942,watermelon
0.8,0.172413793,0.248780488,0.57349029,0.855822357,0.697782963,0.189995136,watermelon
0.635714286,0.172413793,0.263414634,0.565390093,0.855851843,0.639461419,0.164100656,watermelon
0.714285714,0.068965517,0.258536585,0.561952932,0.846234165,0.625233222,0.140697309,watermelon
0.592857143,0.151724138,0.263414634,0.592955526,0.819815034,0.631825642,0.182541473,watermelon
0.678571429,0.096551724,0.243902439,0.609799954,0.843328496,0.660330491,0.188634254,watermelon
0.85,0.206896552,0.23902439,0.580599038,0.804730444,0.694811977,0.159836436,watermelon
0.692857143,0.082758621,0.229268293,0.57899399,0.896529239,0.680929341,0.195226946,watermelon
0.785714286,0.048275862,0.219512195,0.609916131,0.847108183,0.622964996,0.161857817,watermelon
0.685714286,0.124137931,0.243902439,0.579983066,0.843206168,0.694934924,0.139108297,watermelon
0.592857143,0.15862069,0.268292683,0.615848883,0.839076189,0.650549761,0.14728002,watermelon
0.857142857,0.165517241,0.229268293,0.617875997,0.894300536,0.630174295,0.196103789,watermelon
0.821428571,0.117241379,0.268292683,0.631435829,0.941358394,0.682080623,0.094059896,muskmelon
0.814285714,0.186206897,0.234146341,0.63698308,0.930524127,0.657105645,0.088170036,muskmelon
0.721428571,0.172413793,0.253658537,0.666257071,0.942394544,0.679424635,0.075445357,muskmelon
0.842857143,0.124137931,0.253658537,0.642223726,0.908477687,0.660570981,0.069541208,muskmelon
0.678571429,0.179310345,0.219512195,0.684981573,0.945740923,0.615749772,0.094321286,muskmelon
0.578571429,0.172413793,0.23902439,0.683883744,0.932679322,0.611615905,0.08796363,muskmelon
0.835714286,0.165517241,0.258536585,0.667930883,0.922307645,0.633460357,0.071352149,muskmelon
0.814285714,0.206896552,0.248780488,0.669691065,0.90086305,0.610882361,0.086866816,muskmelon
0.807142857,0.04137931,0.253658537,0.635669396,0.903720518,0.678502456,0.084459012,muskmelon
0.771428571,0.179310345,0.253658537,0.660010692,0.942847379,0.624231589,0.087883093,muskmelon
0.578571429,0.206896552,0.234146341,0.653084772,0.921135753,0.608049536,0.100036187,muskmelon
0.821428571,0.062068966,0.253658537,0.665541489,0.909933434,0.605869887,0.097533039,muskmelon
0.592857143,0.048275862,0.219512195,0.665915351,0.907553637,0.67479041,0.084841017,muskmelon
0.6,0.144827586,0.268292683,0.651873777,0.948117117,0.653667996,0.070621764,muskmelon
0.778571429,0.179310345,0.219512195,0.647496725,0.904060937,0.626520225,0.072313498,muskmelon
0.678571429,0.186206897,0.268292683,0.651901687,0.912297515,0.620066229,0.069956447,muskmelon
0.85,0.034482759,0.268292683,0.67975121,0.943182065,0.620906037,0.089895631,muskmelon
0.785714286,0.096551724,0.248780488,0.618748673,0.916839895,0.612520277,0.071209615,muskmelon
0.585714286,0.124137931,0.234146341,0.666183321,0.941845501,0.619928979,0.089448702,muskmelon
0.621428571,0.096551724,0.234146341,0.679840959,0.926054055,0.664919249,0.097502176,muskmelon
0.607142857,0.062068966,0.258536585,0.645812883,0.928848177,0.648978751,0.096417924,muskmelon
0.714285714,0.04137931,0.258536585,0.665189569,0.939392001,0.614580141,0.079267813,muskmelon
0.764285714,0.082758621,0.224390244,0.677093788,0.936356702,0.660262034,0.092340491,muskmelon
0.65,0.089655172,0.229268293,0.666499294,0.924518622,0.618425038,0.093636166,muskmelon
0.728571429,0.172413793,0.243902439,0.645781148,0.929312429,0.613951334,0.068194013,muskmelon
